Tanggal,Temperatur,Presipitasi,Kec.Angin,Cuaca,ArahAngin,JarakPandang,Awan,Kelembapan
4/18/2018 10:00,31.6,0.0,7.6,2,70.0,10.0,50.0,68.92
4/18/2018 13:00,32.9,0.0,11.2,2,100.0,10.0,50.0,58.53
4/18/2018 16:00,30.9,0.0,11.2,2,50.0,10.0,60.0,64.38
4/18/2018 19:00,29.9,0.0,9.4,2,350.0,8.0,60.0,73.72
4/18/2018 22:00,27.6,0.0,7.6,2,250.0,7.0,60.0,81.27
4/19/2018 1:00,26.9,0.0,9.4,2,320.0,5.0,60.0,81.18
4/19/2018 4:00,26.2,0.0,5.4,2,270.0,5.0,60.0,88.77
4/19/2018 7:00,27.2,0.0,5.4,2,270.0,4.0,60.0,84.7
4/19/2018 10:00,31.7,0.0,11.2,2,120.0,10.0,50.0,67.31
4/19/2018 13:00,32.7,0.0,9.4,2,70.0,10.0,50.0,59.19
4/19/2018 16:00,32.4,0.0,20.5,2,90.0,10.0,50.0,58.42
4/19/2018 19:00,29.9,0.0,13.0,2,60.0,8.0,60.0,74.6
4/19/2018 22:00,29.2,0.0,9.4,2,50.0,8.0,50.0,80.03
4/20/2018 1:00,28.6,0.0,7.6,2,210.0,5.0,50.0,82.86
4/20/2018 10:00,30.9,0.0,9.4,2,90.0,10.0,50.0,72.58
4/20/2018 13:00,32.7,0.0,18.4,2,110.0,10.0,50.0,62.85
4/20/2018 16:00,31.2,0.0,11.2,1,60.0,10.0,80.0,73.5
4/20/2018 19:00,29.7,0.0,16.6,2,50.0,10.0,50.0,75.47
4/20/2018 22:00,25.7,3.0,20.5,4,150.0,2.0,100.0,89.81
4/21/2018 1:00,25.9,15.0,5.4,4,150.0,8.0,80.0,94.23
4/21/2018 4:00,25.7,0.0,5.4,2,280.0,8.0,60.0,93.66
4/21/2018 10:00,31.2,0.0,13.0,2,100.0,10.0,60.0,75.7
4/21/2018 13:00,31.9,0.0,16.6,1,70.0,10.0,80.0,63.44
4/21/2018 16:00,31.2,0.0,11.2,1,110.0,10.0,90.0,66.01
4/21/2018 19:00,29.6,0.0,9.4,1,20.0,8.0,90.0,78.2
4/21/2018 22:00,27.9,0.0,11.2,1,220.0,6.0,90.0,85.28
4/22/2018 1:00,27.1,0.5,7.6,4,210.0,5.0,90.0,89.37
4/22/2018 10:00,31.9,0.0,16.6,2,110.0,10.0,40.0,69.8
4/22/2018 13:00,31.4,0.0,24.1,1,80.0,10.0,90.0,67.66
4/22/2018 16:00,31.7,0.0,22.3,1,80.0,10.0,80.0,66.12
4/22/2018 19:00,30.7,0.0,20.5,1,100.0,8.0,80.0,68.33
4/22/2018 22:00,29.6,0.0,11.2,1,70.0,8.0,80.0,78.2
4/23/2018 1:00,26.9,10.0,22.3,4,80.0,3.0,90.0,89.89
4/23/2018 7:00,26.9,0.0,5.4,1,210.0,10.0,90.0,90.43
4/23/2018 10:00,29.1,18.0,11.2,4,170.0,10.0,90.0,82.91
4/23/2018 13:00,32.4,0.0,25.9,1,100.0,10.0,90.0,62.79
4/23/2018 16:00,30.7,0.0,22.3,1,90.0,10.0,80.0,69.16
4/23/2018 19:00,29.9,0.0,9.4,1,120.0,8.0,90.0,75.5
4/24/2018 1:00,28.1,0.0,5.4,1,240.0,7.0,80.0,85.3
4/24/2018 4:00,26.9,0.0,7.6,1,270.0,3.0,90.0,86.21
4/24/2018 7:00,26.9,0.0,5.4,1,270.0,7.0,80.0,82.66
4/24/2018 10:00,31.4,0.0,7.6,1,100.0,10.0,80.0,71.38
4/24/2018 13:00,32.7,0.0,13.0,2,110.0,10.0,50.0,63.61
4/24/2018 16:00,31.9,0.0,14.8,2,90.0,10.0,60.0,64.59
4/24/2018 22:00,27.7,0.0,11.2,2,250.0,6.0,60.0,83.25
4/25/2018 4:00,26.1,0.0,5.4,2,270.0,2.0,50.0,89.3
4/25/2018 7:00,26.2,0.0,5.4,1,270.0,4.0,80.0,89.84
4/25/2018 10:00,31.6,0.0,7.6,2,90.0,10.0,60.0,64.53
4/25/2018 13:00,33.2,0.0,16.6,1,70.0,10.0,90.0,54.18
4/25/2018 16:00,32.1,0.0,13.0,1,60.0,10.0,90.0,60.14
4/25/2018 19:00,29.7,0.0,9.4,1,240.0,8.0,80.0,74.57
4/25/2018 22:00,28.9,0.0,7.6,1,360.0,7.0,90.0,78.1
4/26/2018 4:00,25.7,3.0,5.4,5,320.0,6.0,60.0,92.54
4/26/2018 10:00,30.9,0.0,11.2,2,50.0,10.0,60.0,72.58
4/26/2018 13:00,32.4,0.0,16.6,2,130.0,10.0,40.0,65.86
4/26/2018 16:00,30.4,0.0,22.3,2,30.0,10.0,60.0,73.8
4/26/2018 19:00,27.7,0.2,9.4,4,200.0,8.0,80.0,83.25
4/26/2018 22:00,27.7,0.0,5.4,2,140.0,8.0,50.0,83.75
4/27/2018 7:00,26.7,0.0,5.4,2,230.0,3.0,40.0,84.65
4/27/2018 10:00,31.7,0.0,14.8,2,110.0,10.0,50.0,67.31
4/27/2018 13:00,32.4,0.0,16.6,2,120.0,10.0,60.0,65.86
4/27/2018 16:00,31.7,0.0,20.5,1,80.0,10.0,80.0,64.55
4/27/2018 19:00,30.1,0.0,11.2,1,90.0,8.0,80.0,75.98
4/27/2018 22:00,29.4,0.0,13.0,1,120.0,8.0,80.0,76.78
4/28/2018 1:00,29.2,0.0,11.2,1,100.0,8.0,80.0,75.39
4/28/2018 4:00,27.9,0.0,5.4,1,200.0,8.0,80.0,82.28
4/28/2018 10:00,32.1,0.0,9.4,2,70.0,10.0,50.0,60.14
4/28/2018 16:00,32.1,0.0,11.2,1,70.0,8.0,90.0,58.02
4/28/2018 22:00,27.6,0.0,11.2,1,180.0,6.0,90.0,71.13
4/29/2018 4:00,24.2,0.0,7.6,1,270.0,3.0,80.0,87.01
4/29/2018 7:00,24.4,0.0,9.4,2,310.0,4.0,50.0,84.41
4/29/2018 10:00,30.4,0.0,7.6,2,180.0,8.0,40.0,59.75
4/29/2018 13:00,32.7,0.0,13.0,2,90.0,10.0,40.0,52.43
4/29/2018 16:00,32.7,0.0,24.1,2,90.0,10.0,50.0,46.93
4/29/2018 19:00,30.1,0.0,16.6,2,90.0,8.0,60.0,64.61
4/29/2018 22:00,29.2,0.0,11.2,2,120.0,8.0,60.0,73.16
4/30/2018 1:00,26.7,0.0,9.4,2,260.0,5.0,60.0,78.73
4/30/2018 4:00,24.9,0.0,11.2,2,260.0,4.0,60.0,84.98
4/30/2018 7:00,24.9,0.0,7.6,2,270.0,7.0,50.0,82.42
4/30/2018 10:00,30.4,0.0,13.0,2,100.0,10.0,40.0,56.89
4/30/2018 13:00,32.1,0.0,18.4,2,90.0,10.0,40.0,47.68
4/30/2018 16:00,31.2,0.0,18.4,2,70.0,10.0,30.0,58.85
4/30/2018 19:00,30.2,0.0,16.6,2,110.0,8.0,40.0,62.31
4/30/2018 22:00,29.7,0.0,16.6,2,100.0,7.0,40.0,64.13
5/1/2018 4:00,25.7,0.0,7.6,2,280.0,3.0,30.0,87.14
5/1/2018 7:00,25.4,0.0,5.4,2,260.0,3.0,30.0,83.49
5/1/2018 10:00,30.9,0.0,11.2,2,130.0,10.0,30.0,58.07
5/1/2018 13:00,32.1,0.0,13.0,0,100.0,10.0,10.0,56.97
5/1/2018 16:00,31.4,0.0,9.4,2,100.0,10.0,30.0,58.89
5/1/2018 19:00,29.4,0.0,13.0,2,120.0,8.0,50.0,70.17
5/1/2018 22:00,27.7,0.0,5.4,2,200.0,7.0,50.0,76.07
5/2/2018 1:00,25.4,0.0,11.2,2,270.0,6.0,50.0,80.99
5/2/2018 4:00,24.2,0.0,7.6,2,260.0,6.0,50.0,85.95
5/2/2018 10:00,30.9,0.0,11.2,2,160.0,8.0,40.0,59.86
5/2/2018 13:00,31.7,0.0,13.0,2,70.0,10.0,60.0,49.66
5/2/2018 19:00,29.9,0.0,3.6,2,30.0,10.0,50.0,69.01
5/2/2018 22:00,28.1,0.0,7.6,2,130.0,9.0,50.0,75.67
5/3/2018 1:00,25.7,0.0,3.6,2,280.0,8.0,50.0,79.56
5/3/2018 4:00,24.6,0.0,3.6,2,260.0,4.0,50.0,83.91
5/3/2018 13:00,31.7,0.0,13.0,2,100.0,10.0,50.0,51.86
5/3/2018 16:00,31.4,0.0,16.6,2,60.0,10.0,60.0,58.89
5/3/2018 19:00,30.1,0.0,14.8,1,110.0,8.0,80.0,62.29
5/3/2018 22:00,28.9,0.0,11.2,2,110.0,8.0,60.0,71.37
5/4/2018 1:00,26.7,0.0,9.4,2,270.0,8.0,60.0,75.91
5/4/2018 4:00,24.9,0.0,5.4,2,210.0,5.0,60.0,79.94
5/4/2018 7:00,25.1,0.0,9.4,2,280.0,5.0,50.0,79.49
5/4/2018 10:00,30.7,0.0,13.0,2,60.0,10.0,50.0,59.45
5/4/2018 13:00,32.4,0.0,18.4,2,90.0,10.0,30.0,49.23
5/4/2018 16:00,31.2,0.0,18.4,2,90.0,10.0,40.0,50.46
5/4/2018 19:00,29.4,0.0,11.2,2,110.0,8.0,40.0,62.14
5/4/2018 22:00,27.9,0.0,11.2,2,140.0,8.0,40.0,72.06
5/5/2018 1:00,26.6,0.0,5.4,2,280.0,8.0,40.0,77.77
5/5/2018 4:00,24.7,0.0,5.4,2,220.0,4.0,40.0,85.47
5/5/2018 10:00,30.9,0.0,11.2,2,130.0,10.0,40.0,64.38
5/5/2018 13:00,32.1,0.0,18.4,2,100.0,10.0,40.0,60.87
5/5/2018 16:00,31.2,0.0,22.3,2,110.0,10.0,60.0,64.45
5/5/2018 19:00,29.9,0.0,18.4,1,90.0,8.0,80.0,71.12
5/5/2018 22:00,29.9,0.0,25.9,1,100.0,8.0,80.0,69.42
5/6/2018 1:00,29.2,0.0,25.9,2,110.0,8.0,60.0,70.99
5/6/2018 4:00,28.6,0.0,20.5,2,110.0,8.0,60.0,73.08
5/6/2018 7:00,29.9,0.0,9.4,2,150.0,10.0,40.0,67.36
5/6/2018 10:00,32.4,0.0,20.5,2,130.0,10.0,40.0,56.67
5/6/2018 13:00,32.7,0.0,18.4,2,100.0,10.0,30.0,62.85
5/6/2018 16:00,32.1,0.0,22.3,2,100.0,10.0,30.0,59.8
5/6/2018 19:00,30.2,0.0,18.4,2,100.0,8.0,30.0,71.17
5/6/2018 22:00,28.9,0.0,16.6,2,120.0,7.0,30.0,79.04
5/7/2018 4:00,25.9,0.0,3.6,2,230.0,4.0,30.0,85.08
5/7/2018 7:00,26.2,0.0,3.6,2,260.0,6.0,30.0,83.58
5/7/2018 10:00,31.7,0.0,20.5,2,140.0,10.0,30.0,60.41
5/7/2018 13:00,32.1,0.0,14.8,0,80.0,10.0,10.0,59.8
5/7/2018 16:00,31.6,0.0,13.0,0,90.0,10.0,10.0,64.53
5/7/2018 19:00,30.4,0.0,14.8,2,110.0,8.0,50.0,69.52
5/7/2018 22:00,29.4,0.0,13.0,2,90.0,8.0,50.0,74.52
5/8/2018 4:00,27.2,0.0,5.4,2,260.0,6.0,50.0,84.7
5/8/2018 10:00,31.7,0.0,13.0,2,120.0,10.0,30.0,58.96
5/8/2018 13:00,32.4,0.0,14.8,2,80.0,10.0,30.0,57.36
5/8/2018 16:00,31.1,0.0,7.6,1,50.0,10.0,80.0,61.76
5/8/2018 19:00,29.9,0.0,20.5,2,90.0,10.0,40.0,69.01
5/8/2018 22:00,29.4,0.0,18.4,2,100.0,9.0,40.0,69.33
5/9/2018 1:00,26.7,0.0,7.6,2,270.0,7.0,40.0,84.65
5/9/2018 4:00,25.1,0.0,7.6,2,250.0,4.0,30.0,87.1
5/9/2018 10:00,30.7,0.0,13.0,2,140.0,10.0,40.0,61.29
5/9/2018 13:00,31.4,0.0,16.6,2,90.0,10.0,40.0,59.98
5/9/2018 16:00,31.7,0.0,14.8,2,110.0,10.0,50.0,57.2
5/9/2018 19:00,29.9,0.0,20.5,2,100.0,8.0,50.0,72.41
5/9/2018 22:00,29.2,0.0,16.6,2,100.0,8.0,50.0,74.04
5/10/2018 1:00,28.6,0.0,13.0,2,110.0,8.0,50.0,73.08
5/10/2018 4:00,26.4,0.0,7.6,2,190.0,5.0,50.0,83.6
5/10/2018 7:00,27.1,0.0,7.6,2,190.0,8.0,40.0,83.68
5/10/2018 10:00,31.2,0.0,18.4,2,110.0,10.0,30.0,61.41
5/10/2018 13:00,32.1,0.0,14.8,2,80.0,10.0,30.0,56.28
5/10/2018 16:00,31.7,0.0,22.3,2,100.0,10.0,30.0,59.68
5/10/2018 19:00,29.7,0.0,16.6,2,100.0,8.0,30.0,71.08
5/10/2018 22:00,28.9,0.0,14.8,2,100.0,8.0,30.0,75.8
5/11/2018 1:00,28.2,0.0,7.6,2,150.0,8.0,30.0,79.89
5/11/2018 4:00,25.7,0.0,7.6,2,290.0,5.0,30.0,83.02
5/11/2018 7:00,25.7,0.0,7.6,2,230.0,5.0,30.0,81.03
5/11/2018 10:00,32.1,0.0,9.4,2,100.0,8.0,30.0,54.59
5/11/2018 13:00,32.6,0.0,13.0,2,100.0,10.0,30.0,55.7
5/11/2018 16:00,31.7,0.0,22.3,2,90.0,10.0,40.0,56.16
5/11/2018 19:00,30.1,0.0,16.6,2,100.0,9.0,40.0,69.46
5/11/2018 22:00,29.2,0.0,11.2,2,50.0,8.0,40.0,75.39
5/12/2018 1:00,27.1,0.0,13.0,2,260.0,5.0,40.0,81.69
5/12/2018 4:00,25.7,0.0,7.6,2,230.0,4.0,40.0,86.09
5/12/2018 7:00,25.9,0.0,5.4,2,260.0,5.0,50.0,85.08
5/12/2018 10:00,31.9,0.0,13.0,2,110.0,10.0,40.0,52.23
5/12/2018 13:00,32.6,0.0,18.4,2,90.0,10.0,30.0,52.73
5/12/2018 16:00,31.6,0.0,13.0,2,80.0,10.0,30.0,56.48
5/12/2018 19:00,29.9,0.0,16.6,2,100.0,8.0,40.0,69.01
5/12/2018 22:00,29.2,0.0,13.0,2,80.0,7.0,30.0,77.68
5/13/2018 1:00,26.4,0.0,9.4,2,230.0,6.0,30.0,83.6
5/13/2018 7:00,25.9,0.0,3.6,2,280.0,7.0,30.0,82.54
5/13/2018 10:00,31.4,0.0,9.4,2,120.0,9.0,40.0,61.45
5/13/2018 13:00,32.4,0.0,11.2,2,90.0,10.0,30.0,57.36
5/13/2018 16:00,32.1,0.0,7.6,2,70.0,10.0,40.0,56.6
5/13/2018 19:00,29.9,0.0,11.2,2,110.0,9.0,40.0,71.12
5/13/2018 22:00,29.2,0.0,11.2,2,50.0,8.0,50.0,77.68
5/14/2018 1:00,27.4,0.0,11.2,2,240.0,6.0,50.0,81.24
5/14/2018 10:00,31.9,0.0,16.6,2,130.0,10.0,30.0,60.82
5/14/2018 13:00,32.4,0.0,14.8,2,80.0,10.0,30.0,60.93
5/14/2018 16:00,31.7,0.0,18.4,2,110.0,10.0,50.0,62.64
5/14/2018 19:00,30.1,0.0,14.8,2,100.0,10.0,40.0,70.73
5/14/2018 22:00,29.6,0.0,22.3,2,110.0,9.0,40.0,77.27
5/15/2018 1:00,29.6,0.0,22.3,2,110.0,9.0,40.0,77.27
5/15/2018 4:00,28.2,0.0,9.4,2,130.0,8.0,50.0,81.34
5/15/2018 7:00,28.9,0.0,9.4,2,160.0,10.0,40.0,75.8
5/15/2018 10:00,32.1,0.0,13.0,2,120.0,10.0,40.0,62.73
5/15/2018 13:00,31.1,0.0,22.3,1,70.0,10.0,90.0,68.82
5/15/2018 16:00,30.2,0.0,13.0,1,90.0,10.0,80.0,72.46
5/15/2018 19:00,29.2,0.0,7.6,1,160.0,8.0,90.0,79.08
5/15/2018 22:00,28.9,0.0,11.2,2,130.0,8.0,60.0,78.1
5/16/2018 1:00,27.7,0.0,5.4,2,220.0,5.0,60.0,82.26
5/16/2018 4:00,26.7,0.0,5.4,2,270.0,4.0,60.0,86.19
5/16/2018 10:00,31.7,0.0,22.3,2,110.0,10.0,30.0,62.64
5/16/2018 13:00,32.6,0.0,20.5,2,90.0,10.0,30.0,63.21
5/16/2018 16:00,31.1,0.0,13.0,1,120.0,10.0,90.0,69.65
5/16/2018 19:00,29.9,0.0,13.0,1,120.0,8.0,90.0,77.78
5/17/2018 1:00,27.7,0.0,11.2,1,60.0,7.0,90.0,86.29
5/17/2018 4:00,27.2,0.1,7.6,4,200.0,6.0,80.0,87.27
5/17/2018 7:00,27.2,0.0,9.4,1,230.0,4.0,80.0,86.24
5/17/2018 10:00,31.7,0.0,13.0,2,100.0,10.0,50.0,62.64
5/17/2018 13:00,31.7,0.0,11.2,1,60.0,10.0,80.0,64.16
5/17/2018 16:00,31.1,0.0,11.2,1,80.0,10.0,90.0,63.65
5/17/2018 19:00,29.7,0.0,7.6,1,130.0,8.0,80.0,74.57
5/17/2018 22:00,28.6,0.0,5.4,1,160.0,8.0,80.0,76.68
5/18/2018 1:00,27.6,0.0,7.6,1,230.0,5.0,80.0,82.74
5/18/2018 7:00,26.2,0.0,7.6,1,290.0,4.0,80.0,86.14
5/18/2018 10:00,31.1,0.0,11.2,2,120.0,10.0,50.0,66.79
5/18/2018 13:00,32.7,0.0,16.6,2,110.0,10.0,50.0,58.13
5/18/2018 16:00,31.2,0.0,14.8,2,110.0,10.0,50.0,64.06
5/18/2018 19:00,29.7,0.0,16.6,2,100.0,8.0,60.0,70.23
5/18/2018 22:00,28.9,0.0,9.4,2,120.0,7.0,50.0,73.11
5/19/2018 1:00,26.7,0.0,13.0,2,260.0,5.0,40.0,83.64
5/19/2018 4:00,25.1,0.0,3.6,2,180.0,4.0,40.0,87.1
5/19/2018 7:00,25.6,0.0,9.4,2,270.0,6.0,50.0,83.51
5/19/2018 10:00,31.2,0.0,13.0,2,130.0,10.0,50.0,60.67
5/19/2018 13:00,32.1,0.0,14.8,2,90.0,10.0,40.0,53.25
5/19/2018 16:00,31.7,0.0,11.2,2,70.0,10.0,60.0,58.61
5/19/2018 19:00,30.1,0.0,7.6,1,60.0,9.0,90.0,75.98
5/19/2018 22:00,28.6,0.0,11.2,1,120.0,8.0,90.0,75.31
5/20/2018 1:00,27.4,0.0,9.4,1,220.0,7.0,90.0,81.24
5/20/2018 4:00,25.7,0.0,7.6,1,260.0,5.0,80.0,86.09
5/20/2018 7:00,26.2,0.0,7.6,2,270.0,5.0,60.0,84.6
5/20/2018 10:00,31.4,0.0,9.4,2,110.0,8.0,50.0,59.98
5/20/2018 13:00,32.4,0.0,14.8,2,110.0,10.0,50.0,52.35
5/20/2018 16:00,31.7,0.0,14.8,1,90.0,10.0,80.0,60.78
5/20/2018 19:00,31.7,0.0,14.8,1,90.0,10.0,80.0,60.78
5/20/2018 22:00,30.1,0.0,16.6,2,110.0,10.0,60.0,68.63
5/21/2018 1:00,28.6,0.0,7.6,1,240.0,7.0,80.0,79.96
5/21/2018 4:00,26.7,0.0,5.4,1,280.0,4.0,80.0,83.64
5/21/2018 7:00,27.2,0.0,9.4,1,250.0,3.0,90.0,83.19
5/21/2018 10:00,31.1,0.0,11.2,1,90.0,10.0,90.0,67.6
5/21/2018 13:00,29.9,0.0,24.1,1,60.0,10.0,90.0,71.54
5/21/2018 16:00,29.4,0.0,20.5,1,90.0,10.0,90.0,71.03
5/21/2018 19:00,30.1,0.0,16.6,1,100.0,8.0,80.0,69.46
5/21/2018 22:00,29.2,0.0,9.4,1,110.0,8.0,80.0,76.75
5/22/2018 1:00,28.9,0.0,5.4,1,120.0,8.0,80.0,76.71
5/22/2018 4:00,29.1,0.0,18.4,2,100.0,8.0,60.0,73.58
5/22/2018 7:00,29.2,0.0,11.2,1,140.0,10.0,90.0,81.46
5/22/2018 10:00,30.9,0.0,18.4,1,120.0,10.0,90.0,67.56
5/22/2018 13:00,32.4,0.0,20.5,2,100.0,10.0,50.0,62.79
5/22/2018 16:00,31.9,0.0,20.5,2,100.0,10.0,60.0,61.93
5/22/2018 22:00,29.2,0.0,14.8,2,120.0,9.0,60.0,80.03
5/23/2018 1:00,28.2,0.0,9.4,2,120.0,9.0,60.0,83.31
5/23/2018 4:00,28.1,0.0,11.2,2,120.0,9.0,60.0,81.82
5/23/2018 7:00,28.2,0.0,9.4,2,150.0,10.0,60.0,81.34
5/23/2018 10:00,32.1,0.0,16.6,2,120.0,10.0,40.0,65.02
5/23/2018 13:00,32.1,0.0,25.9,2,90.0,10.0,40.0,66.22
5/23/2018 16:00,31.6,0.0,22.3,2,100.0,10.0,50.0,69.74
5/23/2018 19:00,30.2,0.0,18.4,2,100.0,8.0,50.0,73.33
5/23/2018 22:00,29.7,0.0,16.6,1,70.0,8.0,90.0,76.37
5/24/2018 1:00,28.4,0.0,7.6,1,140.0,8.0,90.0,82.83
5/24/2018 4:00,28.4,0.0,7.6,1,140.0,8.0,90.0,82.83
5/24/2018 7:00,26.6,0.0,5.4,1,270.0,7.0,80.0,85.15
5/24/2018 8:00,28.0,0.0,7.6,2,260.0,9.0,27.5,78.92
5/24/2018 10:00,31.6,0.0,11.2,1,90.0,10.0,80.0,63.0
5/24/2018 13:00,32.4,0.0,13.0,1,80.0,10.0,80.0,60.93
5/24/2018 16:00,31.9,0.0,11.2,1,70.0,10.0,80.0,60.82
5/24/2018 19:00,30.4,0.0,13.0,1,120.0,8.0,80.0,73.8
5/24/2018 22:00,29.1,0.0,11.2,2,120.0,7.0,60.0,77.2
5/25/2018 1:00,28.4,0.0,7.6,2,140.0,6.0,50.0,79.92
5/25/2018 4:00,26.2,0.0,7.6,2,250.0,4.0,50.0,87.19
5/25/2018 7:00,26.7,0.0,3.6,2,280.0,6.0,60.0,85.67
5/25/2018 13:00,32.1,0.0,13.0,1,80.0,10.0,80.0,59.08
5/25/2018 16:00,31.7,0.0,18.4,1,110.0,10.0,90.0,63.4
5/25/2018 19:00,30.2,0.0,14.8,1,130.0,7.0,80.0,71.17
5/25/2018 22:00,29.1,0.0,7.6,2,120.0,7.0,60.0,76.74
5/26/2018 1:00,27.2,0.0,5.4,2,270.0,5.0,50.0,83.69
5/26/2018 4:00,26.1,0.0,5.4,2,260.0,4.0,50.0,86.65
5/26/2018 10:00,31.7,0.0,18.4,2,80.0,10.0,50.0,67.31
5/26/2018 13:00,32.7,0.0,16.6,2,100.0,10.0,60.0,57.43
5/26/2018 16:00,31.6,0.0,14.8,2,100.0,10.0,60.0,64.92
5/26/2018 19:00,29.9,0.0,14.8,2,110.0,10.0,50.0,74.6
5/27/2018 1:00,27.1,0.0,11.2,2,250.0,7.0,60.0,84.19
5/27/2018 4:00,26.1,0.0,3.6,2,260.0,7.0,60.0,84.08
5/27/2018 7:00,26.4,0.0,7.6,1,230.0,5.0,90.0,83.6
5/27/2018 13:00,33.7,0.0,18.4,1,110.0,10.0,80.0,48.07
5/27/2018 16:00,32.1,0.0,18.4,2,90.0,10.0,50.0,55.6
5/27/2018 19:00,30.1,0.0,7.6,2,210.0,8.0,60.0,66.59
5/27/2018 22:00,28.6,0.0,7.6,1,270.0,8.0,90.0,73.96
5/28/2018 4:00,25.6,0.0,9.4,1,280.0,5.0,80.0,84.02
5/28/2018 7:00,25.1,0.0,9.4,2,270.0,5.0,60.0,86.05
5/28/2018 10:00,30.6,0.0,7.6,2,90.0,10.0,50.0,57.99
5/28/2018 13:00,31.7,0.0,13.0,2,90.0,10.0,50.0,58.61
5/28/2018 16:00,32.4,0.0,13.0,2,90.0,10.0,60.0,48.33
5/28/2018 19:00,29.9,0.0,9.4,2,60.0,9.0,60.0,73.72
5/28/2018 22:00,27.9,0.0,13.0,2,290.0,7.0,60.0,77.49
5/29/2018 1:00,26.2,0.0,7.6,2,240.0,7.0,50.0,83.58
5/29/2018 7:00,26.4,0.0,5.4,2,120.0,10.0,50.0,78.69
5/29/2018 10:00,30.9,0.0,11.2,2,90.0,10.0,40.0,61.71
5/29/2018 13:00,32.1,0.0,22.3,2,90.0,10.0,30.0,53.91
5/29/2018 16:00,31.4,0.0,16.6,2,80.0,10.0,50.0,59.62
5/29/2018 19:00,29.7,0.0,16.6,1,100.0,8.0,90.0,66.92
5/29/2018 22:00,28.6,0.0,13.0,1,110.0,8.0,90.0,68.78
5/30/2018 4:00,24.4,0.0,11.2,2,260.0,5.0,60.0,84.41
5/30/2018 7:00,24.4,0.0,5.4,2,210.0,8.0,60.0,83.38
5/30/2018 13:00,31.9,0.0,20.5,1,70.0,10.0,80.0,60.09
5/30/2018 16:00,30.4,0.0,14.8,2,100.0,10.0,60.0,59.75
5/30/2018 19:00,29.1,0.0,13.0,2,110.0,8.0,60.0,66.39
5/30/2018 22:00,27.7,0.0,9.4,2,120.0,7.0,60.0,76.07
5/31/2018 1:00,26.7,0.0,7.6,2,230.0,6.0,60.0,82.14
5/31/2018 4:00,25.7,0.0,9.4,2,270.0,5.0,60.0,86.09
5/31/2018 10:00,30.1,0.0,13.0,2,80.0,9.0,30.0,63.44
5/31/2018 13:00,31.4,0.0,18.4,2,110.0,10.0,40.0,53.07
5/31/2018 16:00,30.9,0.0,9.4,1,80.0,10.0,80.0,53.61
5/31/2018 19:00,28.6,0.0,9.4,1,140.0,8.0,80.0,69.62
5/31/2018 22:00,28.2,0.0,9.4,1,150.0,7.0,80.0,69.95
6/1/2018 1:00,26.4,0.0,3.6,2,220.0,6.0,60.0,70.48
6/1/2018 4:00,23.7,0.0,7.6,2,250.0,5.0,60.0,88.03
6/1/2018 7:00,23.7,0.0,5.4,2,250.0,8.0,40.0,85.37
6/1/2018 10:00,29.7,0.0,5.4,2,120.0,10.0,40.0,54.99
6/1/2018 13:00,31.4,0.0,14.8,2,90.0,10.0,40.0,56.43
6/1/2018 19:00,28.6,0.0,3.6,2,40.0,10.0,50.0,63.53
6/1/2018 22:00,27.7,0.0,9.4,2,130.0,9.0,50.0,76.07
6/2/2018 4:00,24.6,0.0,3.6,2,260.0,5.0,40.0,84.94
6/2/2018 7:00,24.4,57.0,5.4,5,270.0,4.0,40.0,85.97
6/2/2018 10:00,26.1,0.0,9.4,2,100.0,5.0,40.0,79.13
6/2/2018 13:00,32.1,0.0,14.8,2,90.0,10.0,50.0,50.69
6/2/2018 16:00,31.7,0.0,11.2,2,110.0,10.0,40.0,51.86
6/3/2018 7:00,25.9,0.0,5.4,2,240.0,4.0,60.0,87.16
6/3/2018 10:00,30.1,0.0,13.0,2,120.0,10.0,60.0,67.4
6/3/2018 13:00,31.9,0.0,13.0,2,90.0,10.0,40.0,60.82
6/3/2018 16:00,31.2,0.0,16.6,2,70.0,10.0,50.0,61.41
6/3/2018 19:00,29.6,0.0,13.0,2,110.0,8.0,40.0,67.3
6/3/2018 22:00,29.1,0.0,14.8,2,90.0,8.0,60.0,74.92
6/4/2018 7:00,25.9,0.0,7.6,1,270.0,5.0,90.0,85.08
6/4/2018 10:00,29.7,0.0,5.4,1,90.0,9.0,90.0,72.37
6/4/2018 13:00,31.7,0.0,18.4,2,110.0,10.0,60.0,68.53
6/4/2018 16:00,31.4,0.0,20.5,2,90.0,10.0,40.0,65.66
6/4/2018 19:00,29.6,0.0,16.6,2,110.0,8.0,60.0,75.0
6/4/2018 22:00,28.9,0.0,9.4,2,50.0,7.0,50.0,79.04
6/5/2018 4:00,26.1,20.0,5.4,4,260.0,4.0,90.0,92.01
6/5/2018 7:00,26.4,0.0,3.6,2,270.0,4.0,50.0,91.48
6/5/2018 10:00,30.4,0.0,11.2,2,120.0,10.0,60.0,76.03
6/5/2018 13:00,31.4,0.0,16.6,2,90.0,10.0,40.0,68.47
6/5/2018 16:00,30.9,0.0,13.0,2,110.0,10.0,50.0,67.56
6/5/2018 19:00,29.6,0.0,11.2,2,110.0,8.0,50.0,72.35
6/5/2018 22:00,28.6,0.0,11.2,2,110.0,6.0,40.0,78.54
6/6/2018 1:00,28.4,0.0,5.4,2,60.0,5.0,60.0,81.37
6/6/2018 7:00,26.2,0.0,7.6,2,280.0,3.0,60.0,88.77
